tc,tc_float,ev,ev_min,ev_max,rank_count
1,1.3866666666666667,0.3859153843413948,0.37469575359520046,0.7813547215412128,"{2: 18, 3: 15, 4: 16, 5: 16, 6: 17, 7: 19, 8: 19, 9: 17, 10: 70, 11: 18}"
1,1.2999999999999998,1.4924599864711303,1.481199330803516,1.7472440041598032,"{2: 3, 3: 0, 4: 4, 5: 2, 6: 5, 7: 4, 8: 5, 9: 2, 10: 13, 11: 2}"
0,-0.5048543689320388,-0.7056282997146738,-0.7189884540076028,-0.2864885323609535,"{2: 9, 3: 9, 4: 7, 5: 7, 6: 8, 7: 9, 8: 10, 9: 5, 10: 34, 11: 5}"
-1,-1.6313725490196078,-1.4767250340219726,-1.4876691458347155,-1.03507042545472,"{2: 22, 3: 15, 4: 21, 5: 22, 6: 23, 7: 22, 8: 19, 9: 16, 10: 76, 11: 19}"
2,2.2413793103448274,2.082513063137493,2.0655335045759227,2.5552147279644215,"{2: 11, 3: 12, 4: 6, 5: 7, 6: 6, 7: 8, 8: 8, 9: 11, 10: 35, 11: 12}"
-2,-2.447058823529412,-0.9614532339409543,-0.9745995622342776,-0.5561802391155981,"{2: 8, 3: 5, 4: 7, 5: 6, 6: 6, 7: 8, 8: 8, 9: 9, 10: 23, 11: 5}"
-4,-4.16,-2.61774357877718,-2.6389263795886944,-2.1668607275242557,"{2: 4, 3: 6, 4: 2, 5: 12, 6: 7, 7: 6, 8: 5, 9: 8, 10: 21, 11: 4}"
-1,-1.2786885245901638,-1.1396224185023913,-1.1495467623405669,-0.7883630914155675,"{2: 20, 3: 18, 4: 21, 5: 19, 6: 18, 7: 20, 8: 19, 9: 19, 10: 75, 11: 15}"
0,-0.8125,-0.3840244569182706,-0.4019939256751978,0.0492295303305512,"{2: 3, 3: 4, 4: 5, 5: 6, 6: 5, 7: 6, 8: 8, 9: 5, 10: 16, 11: 6}"
0,-0.38376383763837635,-0.5413841705950458,-0.5507141674438135,-0.14617333674385233,"{2: 20, 3: 23, 4: 19, 5: 21, 6: 19, 7: 23, 8: 23, 9: 23, 10: 81, 11: 19}"
-2,-2.0085836909871246,-1.2671825565932135,-1.27887928845491,-0.8052599798143992,"{2: 21, 3: 19, 4: 15, 5: 17, 6: 21, 7: 21, 8: 19, 9: 16, 10: 67, 11: 17}"
0,0.0,-0.9399853375041403,-0.9508315333640275,-0.5621406830029597,"{2: 7, 3: 2, 4: 11, 5: 13, 6: 10, 7: 12, 8: 10, 9: 10, 10: 35, 11: 8}"
-4,-4.0,1.4094954086922453,1.3854082952699045,1.9456781436832602,"{2: 1, 3: 5, 4: 2, 5: 1, 6: 3, 7: 2, 8: 1, 9: 1, 10: 7, 11: 3}"
4,4.175182481751825,2.6092025872483187,2.5961331375835304,2.9686201722557843,"{2: 12, 3: 9, 4: 10, 5: 7, 6: 9, 7: 11, 8: 8, 9: 13, 10: 45, 11: 13}"
1,1.0434782608695652,0.3397635299193049,0.3286433675361059,0.736872715577504,"{2: 22, 3: 22, 4: 22, 5: 22, 6: 24, 7: 22, 8: 24, 9: 23, 10: 94, 11: 24}"
0,-0.17993079584775087,-0.2537344864219322,-0.2633215281244153,0.18033659458496007,"{2: 23, 3: 23, 4: 21, 5: 23, 6: 23, 7: 21, 8: 20, 9: 23, 10: 89, 11: 23}"
0,-0.1857142857142857,-0.3289154008300329,-0.3401170901055419,0.08855704826076438,"{2: 22, 3: 22, 4: 23, 5: 20, 6: 22, 7: 22, 8: 18, 9: 23, 10: 87, 11: 21}"
0,-0.34782608695652173,-0.4911687485402139,-0.500414784660822,-0.04967421493406241,"{2: 22, 3: 24, 4: 23, 5: 24, 6: 22, 7: 23, 8: 24, 9: 24, 10: 90, 11: 23}"
2,2.909090909090909,1.3452050473089214,1.3307711816039844,1.7071915110606453,"{2: 12, 3: 10, 4: 11, 5: 8, 6: 9, 7: 12, 8: 12, 9: 11, 10: 48, 11: 10}"
-3,-3.3548387096774195,-0.6242816662582,-0.6517452613703365,-0.3870996349334523,"{2: 3, 3: 2, 4: 3, 5: 3, 6: 2, 7: 2, 8: 1, 9: 4, 10: 11, 11: 0}"
0,-0.348993288590604,-0.5455935248569622,-0.5553899625795544,-0.14634839552349538,"{2: 22, 3: 23, 4: 23, 5: 23, 6: 24, 7: 24, 8: 22, 9: 24, 10: 90, 11: 23}"
-1,-1.7593984962406017,-1.1297013455988199,-1.1389061122758464,-0.6818838266152565,"{2: 22, 3: 21, 4: 20, 5: 22, 6: 22, 7: 20, 8: 19, 9: 22, 10: 78, 11: 20}"
-10,-10.947368421052632,-1.5499715888254255,-1.6056387875285023,-1.332009742810657,"{2: 1, 3: 3, 4: 1, 5: 2, 6: 0, 7: 4, 8: 2, 9: 3, 10: 3, 11: 0}"
-4,-4.16,-3.168474154800952,-3.1809815347374606,-2.8415003469526487,"{2: 8, 3: 10, 4: 9, 5: 10, 6: 8, 7: 8, 8: 5, 9: 5, 10: 33, 11: 4}"
0,-0.4369747899159664,0.3910538964868515,0.3768993791840484,0.8663162007122193,"{2: 9, 3: 11, 4: 6, 5: 10, 6: 7, 7: 8, 8: 13, 9: 13, 10: 32, 11: 10}"
2,2.108108108108108,2.704123581146894,2.678123467300756,2.949749555705134,"{2: 6, 3: 9, 4: 7, 5: 4, 6: 2, 7: 3, 8: 7, 9: 5, 10: 28, 11: 3}"
0,-0.40784313725490196,-0.479856027617217,-0.4905303277425221,-0.06398154968793704,"{2: 21, 3: 20, 4: 18, 5: 19, 6: 20, 7: 22, 8: 18, 9: 21, 10: 77, 11: 19}"
1,1.8498023715415022,0.867768175970049,0.8568793379082775,1.2886310573220767,"{2: 19, 3: 19, 4: 19, 5: 15, 6: 19, 7: 21, 8: 21, 9: 20, 10: 78, 11: 22}"
0,0.3714285714285714,-0.24871737364723925,-0.2590093870175791,0.1553530152828861,"{2: 20, 3: 21, 4: 20, 5: 22, 6: 22, 7: 24, 8: 21, 9: 23, 10: 86, 11: 21}"
2,2.4761904761904763,4.059982813190427,4.043218585848113,4.3777281457901385,"{2: 2, 3: 3, 4: 1, 5: 1, 6: 1, 7: 2, 8: 1, 9: 1, 10: 8, 11: 1}"
1,1.7251184834123223,0.5806504619542916,0.570594434810561,0.9886859694846847,"{2: 16, 3: 15, 4: 17, 5: 14, 6: 16, 7: 17, 8: 17, 9: 14, 10: 67, 11: 18}"
0,-0.49523809523809526,-0.29957617586350804,-0.3127064947217216,0.37272341811020376,"{2: 17, 3: 21, 4: 13, 5: 14, 6: 16, 7: 20, 8: 15, 9: 15, 10: 59, 11: 20}"
0,-0.7647058823529411,-0.5771635046553636,-0.5867942547638135,-0.1285460185171934,"{2: 22, 3: 21, 4: 23, 5: 21, 6: 21, 7: 19, 8: 20, 9: 21, 10: 82, 11: 22}"
0,0.6290322580645161,0.07225779612614858,0.06220194531429885,0.4495400711558521,"{2: 17, 3: 19, 4: 21, 5: 17, 6: 19, 7: 18, 8: 22, 9: 19, 10: 79, 11: 17}"
0,-0.20392156862745098,-0.21922192539380378,-0.23001633965550036,0.21673914377025774,"{2: 19, 3: 21, 4: 16, 5: 21, 6: 22, 7: 18, 8: 21, 9: 19, 10: 78, 11: 20}"
0,-0.287292817679558,-0.6957965822594555,-0.7057635998519165,-0.25937403932540204,"{2: 12, 3: 14, 4: 18, 5: 12, 6: 14, 7: 14, 8: 15, 9: 13, 10: 59, 11: 10}"
0,-0.6215139442231076,-0.5027633410285389,-0.5138179424593026,-0.08075525663760907,"{2: 20, 3: 17, 4: 18, 5: 21, 6: 21, 7: 18, 8: 21, 9: 21, 10: 75, 11: 19}"
3,3.008264462809917,2.0675170398561695,2.0535541599413762,2.3997703433672637,"{2: 11, 3: 12, 4: 7, 5: 7, 6: 9, 7: 10, 8: 7, 9: 5, 10: 44, 11: 9}"
0,0.6265060240963854,1.0151564878212598,0.9974622837420961,1.5170482982297961,"{2: 5, 3: 4, 4: 8, 5: 5, 6: 10, 7: 6, 8: 6, 9: 6, 10: 23, 11: 10}"
0,0.17333333333333334,-0.4586769960503979,-0.46888266526615086,-0.08294584383741907,"{2: 23, 3: 22, 4: 24, 5: 24, 6: 22, 7: 24, 8: 23, 9: 22, 10: 94, 11: 22}"
0,0.0,-0.4296322639030738,-0.44039207529246716,-0.05799060203728141,"{2: 17, 3: 20, 4: 20, 5: 17, 6: 20, 7: 21, 8: 18, 9: 18, 10: 77, 11: 17}"
0,-0.174496644295302,-0.48023329808201315,-0.4904168666087854,-0.04056389188472566,"{2: 23, 3: 24, 4: 23, 5: 23, 6: 23, 7: 24, 8: 21, 9: 22, 10: 91, 11: 24}"
-10,-10.833333333333332,-2.5657788738612517,-2.5855236666895287,-2.01739202369571,"{2: 3, 3: 1, 4: 4, 5: 3, 6: 3, 7: 0, 8: 0, 9: 1, 10: 8, 11: 1}"
0,0.0,0.02295818823295325,-0.00798354592646626,0.3077583474964465,"{2: 5, 3: 1, 4: 1, 5: 4, 6: 4, 7: 7, 8: 6, 9: 2, 10: 13, 11: 2}"
0,0.0,-0.2994287741684778,-0.30857634257095334,0.12288545377812289,"{2: 24, 3: 24, 4: 24, 5: 24, 6: 23, 7: 24, 8: 24, 9: 24, 10: 95, 11: 24}"
0,0.0,-0.2819244311154656,-0.2916500807547657,0.1387315627350015,"{2: 24, 3: 24, 4: 23, 5: 24, 6: 23, 7: 24, 8: 23, 9: 24, 10: 94, 11: 24}"
0,-0.43333333333333335,-0.4529439448157665,-0.4643690803894218,-0.08828484698439693,"{2: 19, 3: 17, 4: 20, 5: 19, 6: 19, 7: 17, 8: 16, 9: 21, 10: 75, 11: 17}"
11,11.555555555555555,8.785216019698716,8.777168337091203,8.951350051919123,"{2: 1, 3: 2, 4: 2, 5: 2, 6: 3, 7: 2, 8: 1, 9: 5, 10: 15, 11: 3}"
-3,-3.1152073732718892,-1.7611752744939755,-1.77279739037418,-1.3656403246196422,"{2: 18, 3: 13, 4: 19, 5: 17, 6: 23, 7: 17, 8: 16, 9: 17, 10: 61, 11: 16}"
0,0.3866171003717472,-0.16708311120432337,-0.17775045097380462,0.22964080087402325,"{2: 19, 3: 21, 4: 18, 5: 22, 6: 22, 7: 21, 8: 22, 9: 20, 10: 83, 11: 21}"
6,6.5,4.774716608775798,4.739184184311731,5.26088258629178,"{2: 4, 3: 0, 4: 4, 5: 0, 6: 3, 7: 5, 8: 5, 9: 3, 10: 10, 11: 6}"
-1,-1.9170506912442395,-0.9386084478833279,-0.9491239270683196,-0.5175921047494505,"{2: 15, 3: 20, 4: 17, 5: 15, 6: 17, 7: 18, 8: 18, 9: 21, 10: 60, 11: 16}"
